Customer_ID,Income,Recency,Is_Parent,Age,Spent,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds
2262,45143,74,1,56,311,202,5,74,11,5,14
1131,52569,54,1,54,95,85,0,3,0,0,7
1041,48432,3,1,48,424,322,3,50,4,3,42
24,17144,96,1,61,47,18,2,19,0,2,6
3409,36108,68,1,37,339,141,8,129,3,11,47
7022,76445,2,1,50,1410,739,107,309,140,80,35
7943,36663,40,1,46,35,18,0,6,3,3,5
5272,53843,64,1,56,562,378,0,88,19,4,73
5453,90226,26,0,65,2352,1083,108,649,253,151,108
2565,70638,69,0,66,1334,1016,12,215,16,12,63
800,44512,57,1,61,32,23,1,6,0,0,2
11092,27116,78,1,60,41,12,1,21,2,2,3
5062,54072,71,1,58,39,35,0,4,0,0,0
8969,71855,59,1,44,1141,548,31,422,0,112,28
4656,51250,28,1,31,710,342,32,230,34,32,40
4480,60432,61,1,48,401,365,3,15,4,3,11
9971,65526,22,1,57,506,397,19,69,12,0,9
6729,68655,95,0,33,1538,456,19,832,75,118,38
1773,12393,38,0,43,57,5,6,15,11,7,13
9242,64509,19,0,31,1722,836,185,575,24,25,77
1764,33955,92,1,46,270,100,2,128,23,7,10
6215,31353,24,1,44,31,10,0,10,3,1,7
10099,55434,21,1,37,882,238,115,215,169,69,76
5423,28359,35,1,38,16,6,0,5,2,1,2
940,57100,9,1,34,311,158,11,99,15,11,17
3011,69139,23,1,56,227,86,12,75,33,15,6
3298,52973,92,1,65,1152,856,0,76,12,9,199
8286,51717,55,1,56,122,98,1,17,0,1,5
9668,18793,14,1,50,77,4,16,20,0,17,20
5120,66664,78,0,39,1289,398,96,447,220,96,32
6097,50664,64,1,62,561,313,8,104,6,4,126
7019,54414,49,1,58,211,109,18,16,24,26,18
7408,54549,8,1,69,233,216,2,6,0,0,9
8041,47111,35,1,50,1092,595,71,153,120,112,41
252,41003,11,0,58,601,123,133,142,71,44,88
9986,19444,8,1,39,54,16,0,23,3,2,10
3276,36301,53,1,45,78,11,12,35,3,5,12
3859,73059,36,1,74,1095,410,112,420,0,82,71
3570,42731,64,1,52,244,159,2,51,6,2,24
3783,52854,43,1,62,116,105,0,10,0,1,0
10207,22775,40,1,43,15,5,1,8,0,0,1
10906,46681,52,1,73,425,269,15,69,15,19,38
3427,59821,11,1,66,734,629,0,70,0,0,35
5209,50002,21,1,67,638,443,5,71,21,16,82
10711,69755,23,0,76,894,217,77,373,111,23,93
10785,44078,17,1,52,41,24,1,10,2,0,4
2814,30560,6,1,45,31,9,1,5,4,5,7
6866,35924,56,1,52,34,8,0,14,2,3,7
1665,64140,71,1,57,1750,1459,0,61,0,15,215
6575,56386,51,1,40,612,230,48,214,13,32,75
3829,24594,94,1,42,29,1,3,6,10,0,9
3091,75774,27,1,40,823,340,21,134,258,14,56
10141,39228,1,0,61,20,7,1,6,0,3,3
5177,58494,56,1,47,396,298,7,68,4,0,19
7005,58684,71,0,40,813,479,35,179,28,7,85
6409,57136,18,0,54,1179,267,140,599,34,12,127
7485,56551,48,1,71,138,67,4,32,17,2,16
8079,22448,86,1,39,55,3,1,8,23,2,18
8395,82014,48,0,60,1511,980,37,265,35,163,31
10352,34213,2,1,58,117,50,4,28,6,3,26
4931,107146,13,0,44,1730,1,0,1725,2,1,1
13,25358,57,1,74,32,19,0,5,0,0,8
1834,35544,77,1,43,67,30,5,23,4,1,4
2285,36634,0,1,67,335,213,9,76,4,3,30
2295,62670,57,1,67,825,539,30,92,80,46,38
1378,50334,24,1,49,694,284,16,160,84,16,134
2781,72066,55,0,40,1792,1003,34,536,134,51,34
1165,50729,62,1,63,496,239,13,143,45,4,52
1404,34916,89,1,53,231,51,23,82,33,0,42
6457,64892,77,1,45,902,527,24,230,32,24,65
2639,43602,45,1,55,68,19,5,12,10,3,19
8299,33996,46,0,32,71,40,2,15,8,0,6
6437,41473,80,1,36,76,21,8,20,15,3,9
6912,63246,60,1,54,772,593,30,91,29,22,7
7327,36732,71,1,62,47,21,5,3,10,1,7
5299,69084,43,1,51,1586,1181,107,199,39,30,30
4127,77766,97,1,54,1529,1004,59,265,115,59,27
8143,37929,49,0,36,265,202,2,46,3,2,10
1964,86610,66,0,70,1603,446,107,768,33,196,53
3690,80141,20,0,35,2091,1184,102,673,52,40,40
3433,72635,54,0,66,981,390,22,323,104,35,107
3389,69016,61,1,51,1533,726,53,363,123,107,161
4712,20193,18,0,30,82,8,8,22,24,11,9
1170,27573,45,1,46,244,50,15,110,39,15,15
6347,15862,26,1,42,36,1,1,4,11,9,10
4065,49544,0,1,45,404,308,0,73,0,0,23
8230,33228,28,1,41,71,22,2,31,7,4,5
1215,70440,49,0,43,1572,690,117,499,76,102,88
5939,38232,84,1,50,122,43,5,28,7,6,33
2156,22554,38,1,66,41,27,0,10,0,0,4
7788,23536,53,1,38,10,6,0,3,0,0,1
10323,49413,88,1,69,304,205,7,41,3,2,46
7947,42231,99,1,52,37,24,0,8,0,1,4
1891,78789,12,0,41,1754,667,50,850,21,83,83
2570,56534,35,1,53,815,691,7,61,10,0,46
9256,58350,5,1,50,1001,493,26,206,116,80,80
295,81217,77,0,32,1157,493,70,324,146,40,84
7397,49090,45,1,70,688,494,5,82,7,0,100
6349,61787,71,0,34,1319,621,73,414,78,48,85
10790,18169,40,1,36,21,9,0,5,0,0,7
10398,24336,82,1,40,31,1,6,2,8,2,12
2431,18222,70,0,31,67,12,4,19,12,6,14
550,62335,87,1,69,708,243,131,217,85,6,26
1890,42033,95,1,50,25,11,1,4,2,0,7
10742,86580,72,0,38,746,532,21,127,26,20,20
10356,41437,5,1,64,32,29,0,2,0,0,1
4676,73705,86,1,70,1695,612,91,520,258,107,107
8852,61064,80,1,45,1080,387,126,342,0,45,180
3565,38452,62,1,66,72,56,0,14,0,0,2
5294,18358,49,1,32,57,6,8,19,16,4,4
1958,55012,85,1,48,660,582,0,65,0,0,13
7349,9722,7,1,48,103,6,17,16,6,16,42
8799,38175,6,1,37,153,70,6,69,2,3,3
1351,58656,25,1,65,1220,962,12,194,16,24,12
1045,52117,55,1,56,279,112,10,107,30,0,20
7732,64813,81,1,43,745,293,0,124,179,97,52
8070,54222,98,1,48,264,199,12,31,3,12,7
477,83512,31,0,35,2157,1060,61,835,80,20,101
7832,77520,30,1,62,1526,940,44,396,0,88,58
2202,41154,98,1,43,69,44,2,11,2,3,7
7396,80398,92,0,55,1597,342,51,936,207,35,26
4055,18746,41,1,29,64,2,10,11,12,9,20
10340,35196,68,1,37,497,75,12,141,43,39,187
10091,60230,78,1,65,1067,520,20,367,39,81,40
7629,22108,46,1,44,31,5,3,9,6,2,6
10640,44392,71,1,47,211,87,5,71,7,12,29
3498,55424,6,1,45,877,462,61,184,10,53,107
6742,17688,82,1,42,11,2,2,1,3,1,2
1172,92491,71,0,38,2034,979,44,935,29,25,22
569,90273,32,0,30,1991,704,129,853,120,74,111
4686,82571,28,0,59,1686,861,31,558,62,95,79
1381,38513,20,1,39,324,172,3,115,16,0,18
2634,16653,10,1,42,69,5,7,31,15,4,7
10905,42586,7,1,66,252,194,2,56,0,0,0
1744,23529,67,1,56,54,9,7,13,3,2,20
1000,74881,48,1,60,964,505,72,270,36,27,54
3828,71107,61,1,70,1327,533,10,217,198,174,195
8605,46910,36,1,57,68,48,0,14,0,0,6
10304,18690,77,0,62,60,6,1,7,23,4,19
4351,37244,90,1,66,55,18,2,10,0,0,25
10129,82427,35,0,55,1456,482,147,509,104,107,107
2499,75342,38,1,63,563,204,97,97,21,118,26
10092,70044,46,1,67,1504,1073,0,250,153,14,14
7500,79146,33,1,54,564,245,16,223,21,43,16
5796,77437,70,0,58,1125,560,21,442,29,44,29
10556,54984,51,1,62,358,173,13,131,32,3,6
1064,42403,18,1,50,42,22,1,11,0,5,3
48,55761,97,1,57,184,136,1,12,0,3,32
7610,37292,32,1,38,460,275,0,86,10,23,66
263,45576,9,0,76,145,56,19,29,2,14,25
10814,70321,6,0,74,1376,303,23,751,82,26,191
9710,58086,80,1,52,792,708,7,62,0,0,15
9292,81795,74,0,69,1382,324,132,693,27,118,88
10250,28389,49,0,74,28,1,5,3,7,4,8
7881,66835,21,0,75,1033,620,26,195,34,17,141
5847,69901,95,1,52,882,312,21,206,102,92,149
737,80360,56,0,72,2231,1493,86,454,112,43,43
3571,63342,48,1,60,1101,918,21,118,13,10,21
7807,44989,26,1,47,369,98,0,106,49,10,106
3878,31859,3,1,41,48,3,4,7,15,8,11
5092,51569,39,1,72,467,380,0,47,6,0,34
2154,30372,33,1,50,44,15,0,12,7,3,7
5394,16014,42,1,42,38,3,9,4,7,8,7
3798,41120,80,1,53,81,24,2,23,0,8,24
3524,39763,9,1,50,167,80,1,60,4,6,16
5247,38725,52,1,66,45,31,0,6,2,1,5
5883,77981,78,1,49,664,138,120,204,16,126,60
2118,62905,68,1,57,622,166,75,96,119,107,59
8812,13533,45,1,42,48,12,3,8,8,0,17
6616,59481,47,1,46,461,178,3,85,71,66,58
2797,72117,34,1,44,1073,707,20,171,65,60,50
4328,21955,81,1,35,55,5,1,7,17,14,11
9167,67131,72,1,65,976,465,71,250,93,35,62
10560,36802,23,1,41,20,16,1,2,0,0,1
2631,71853,29,0,39,1149,358,108,413,141,97,32
8312,28249,80,0,60,43,1,9,7,2,14,10
5534,47808,30,1,46,224,123,1,26,2,0,72
5093,25509,15,1,47,101,40,3,30,10,7,11
7592,51012,86,0,75,209,102,9,63,2,9,24
8895,70596,68,0,36,968,347,44,534,17,0,26
8584,85431,54,0,69,1165,376,53,462,168,53,53
2694,42664,44,1,54,24,21,0,3,0,0,0
8910,42586,7,1,66,252,194,2,56,0,0,0
7433,29760,87,1,36,165,64,4,68,7,5,17
164,28973,59,0,44,269,206,0,46,3,2,12
10477,39435,16,1,48,102,71,0,18,0,0,13
2681,65370,1,0,37,461,71,22,112,138,89,29
5150,20194,64,1,42,47,0,4,7,11,10,15
5283,42473,72,1,45,144,93,1,21,0,4,25
9645,64590,98,0,53,1338,920,138,168,36,46,30
10678,71232,91,1,62,917,653,17,170,34,26,17
7261,34600,8,1,50,318,199,33,60,8,3,15
9648,46904,20,1,54,253,153,4,56,0,9,31
2870,49094,6,1,48,502,376,0,38,11,8,69
8008,36075,54,1,38,119,46,0,30,12,1,30
1513,60839,72,1,42,1250,600,21,128,223,150,128
6173,77298,46,1,42,969,425,115,292,23,35,79
1419,34026,11,1,71,76,18,6,15,12,8,17
9150,48918,21,1,58,62,52,0,9,0,0,1
7960,82122,89,0,59,1382,734,22,350,151,25,100
1250,37697,82,1,45,84,34,6,21,11,4,8
9905,34074,69,1,69,255,135,1,41,10,1,67
10691,28520,55,1,61,43,11,0,10,0,2,20
7002,62535,13,1,66,398,163,48,90,0,45,52
2952,36273,80,1,44,76,29,3,30,3,2,9
8439,63404,97,1,57,902,734,26,70,11,44,17
762,75774,27,1,40,823,340,21,134,258,14,56
2831,78416,99,1,45,1179,453,38,279,188,38,183
6977,75702,87,1,47,1921,1073,0,629,145,37,37
6289,59385,85,1,70,185,135,0,10,0,4,36
4168,37070,30,1,55,433,231,7,137,4,15,39
8397,44689,82,1,70,34,18,0,5,0,0,11
9284,53977,21,1,63,907,620,16,165,0,24,82
6237,7144,92,1,55,416,81,4,33,5,2,291
3130,18701,95,1,57,44,12,4,2,10,6,10
1619,90369,2,0,65,1588,292,51,981,224,23,17
1990,63159,74,0,47,1797,965,34,586,89,86,37
5513,37758,49,1,55,40,27,2,10,0,0,1
269,46757,71,1,58,1143,777,30,163,0,51,122
8093,79734,72,0,52,914,572,8,232,23,62,17
10513,63207,68,0,29,1502,438,169,565,91,169,70
10177,72071,4,1,67,1338,531,69,300,150,138,150
2549,21840,80,1,38,27,17,0,9,0,0,1
5782,58582,15,1,39,763,402,35,106,101,77,42
10057,72282,70,0,70,1331,503,27,419,90,139,153
10307,50387,91,1,65,525,369,9,87,12,14,34
8566,32583,10,1,60,9,5,0,3,0,0,1
2415,62568,99,1,59,953,362,17,398,80,35,61
5684,44635,25,1,50,68,56,0,9,0,0,3
8334,33316,34,1,50,131,79,1,31,4,4,12
9166,63967,57,1,53,882,387,84,141,73,35,162
1440,52513,84,0,43,1149,367,17,241,104,188,232
78,25293,51,1,52,37,15,0,11,0,2,9
5441,54111,97,1,56,388,267,6,54,8,3,50
5302,78394,13,0,35,1428,298,27,697,216,24,166
4687,80739,92,0,63,1633,674,92,736,39,0,92
1087,22669,30,1,46,173,16,14,36,37,22,48
6859,29236,30,1,34,99,37,4,24,16,9,9
9860,44911,11,1,62,215,159,0,22,2,1,31
7129,54693,72,1,59,929,686,17,142,23,26,35
5866,48186,39,1,47,219,97,3,66,12,7,34
10521,54809,0,1,44,174,63,6,57,13,13,22
7393,41580,15,1,43,92,56,5,24,4,0,3
7849,80336,12,0,51,1052,209,19,456,160,142,66
332,47743,56,1,64,275,198,2,43,0,12,20
9847,62972,39,1,66,587,313,15,47,20,0,192
531,57333,55,1,67,1662,941,14,397,76,58,176
9576,32313,60,1,39,159,86,4,56,2,4,7
6906,84953,73,0,68,1024,167,48,602,63,72,72
7419,27071,90,1,53,35,8,3,19,0,2,3
3170,68148,86,0,64,1042,389,66,408,37,57,85
8527,65735,37,1,56,395,239,7,119,4,15,11
7872,86836,7,0,46,557,179,21,273,0,21,63
9931,4023,29,1,58,9,5,0,1,1,1,1
10595,30093,19,0,31,69,2,6,28,13,4,16
4609,57705,14,1,55,486,383,0,53,6,4,40
5010,25008,72,1,33,34,2,8,8,6,1,9
4427,83257,56,0,26,1365,536,27,590,38,107,67
11148,22280,85,1,46,13,2,1,4,3,1,2
1168,72159,62,0,43,1401,322,53,899,34,40,53
9595,64260,1,0,60,1574,539,169,816,20,0,30
10163,82733,28,0,37,1323,712,50,420,65,38,38
2886,74290,70,1,50,1217,1121,0,72,0,12,12
6710,58217,84,1,70,103,68,1,13,3,5,13
5316,21024,89,0,45,84,36,4,18,6,2,18
9029,70116,73,0,49,1536,707,44,603,95,58,29
521,54006,42,1,36,581,174,77,203,6,24,97
1459,69063,16,1,55,928,666,35,124,69,8,26
10241,11448,16,0,46,14,0,0,0,6,2,6
1630,61825,56,1,42,424,162,50,100,55,30,27
3254,70886,65,1,50,960,407,70,239,103,88,53
9064,69109,10,0,39,1555,823,25,459,124,29,95
3678,60208,13,1,48,656,488,23,71,15,0,59
4227,32889,78,1,53,55,28,0,13,4,2,8
9467,34738,51,1,37,20,3,2,10,3,0,2
8486,30538,27,1,50,367,284,0,52,8,3,20
2186,82326,30,0,44,2257,938,142,754,159,81,183
3286,26642,71,1,54,42,13,2,15,2,2,8
8602,69932,97,1,57,1049,412,172,153,150,105,57
3722,44503,83,1,49,48,31,1,8,0,0,8
6715,60200,3,1,73,685,502,19,132,0,6,26
4796,49638,71,1,69,39,18,10,3,3,5,0
9612,23830,3,0,34,43,1,8,6,4,8,16
3766,33051,15,0,62,835,100,71,243,108,94,219
1399,72905,52,0,63,1515,407,114,445,181,165,203
1570,69702,8,1,70,1039,664,9,240,50,19,57
3426,70300,89,1,46,1596,1045,61,338,60,46,46
3074,70643,66,0,37,1828,1218,107,304,23,143,33
8341,30396,22,1,52,34,15,0,6,0,1,12
5180,50616,56,1,53,149,128,0,16,0,1,4
6461,62772,74,1,52,946,581,49,157,43,8,108
7679,30298,48,0,36,28,6,3,12,6,1,0
10702,52413,67,1,37,450,185,8,133,56,56,12
7505,44155,24,1,64,46,22,1,9,0,0,14
5113,86979,67,0,50,1702,584,100,835,65,83,35
10858,76532,38,1,46,820,355,30,177,90,138,30
2961,42081,86,1,39,382,175,10,110,54,6,27
2747,67546,90,0,33,2126,864,134,768,150,38,172
3010,88420,87,0,32,2069,957,153,612,99,95,153
5790,31158,62,1,36,72,25,6,16,20,0,5
6892,61671,23,1,53,732,641,7,56,0,0,28
1743,69719,99,0,47,801,273,86,208,177,14,43
3578,49160,29,1,72,236,122,21,43,25,10,15
8462,24882,52,1,43,80,1,4,10,29,0,36
5558,90933,90,0,67,1685,1020,31,430,62,63,79
4619,103734,9,0,76,277,6,2,3,1,262,3
8780,59292,71,1,71,507,378,14,68,19,14,14
10789,45759,13,1,57,68,42,1,18,3,0,4
10779,22148,16,0,38,49,15,5,14,0,4,11
5896,73395,94,0,34,397,272,7,80,20,7,11
2337,29819,77,1,50,39,9,1,24,2,1,2
10951,45688,20,1,53,306,279,0,18,0,0,9
544,62820,51,0,67,976,398,61,265,138,61,53
17,60491,81,1,50,1028,637,47,237,12,19,76
10680,33235,71,1,35,70,45,0,16,2,1,6
3265,35701,36,0,62,46,21,1,9,7,3,5
5623,31535,95,1,41,51,15,4,13,0,0,19
5832,92556,32,0,61,1263,493,183,352,184,23,28
5544,67384,32,1,51,1490,957,40,175,158,53,107
6417,80573,85,0,50,1564,829,138,430,60,92,15
5831,77870,93,1,54,1815,1017,50,500,65,50,133
7101,52278,24,1,58,1198,953,0,71,0,0,174
10176,57107,44,1,53,416,159,0,120,0,0,137
2326,18929,15,0,31,85,32,0,8,23,4,18
4385,36038,82,1,40,47,23,0,15,0,2,7
2929,20180,27,0,45,137,18,42,24,15,20,18
10686,34230,72,1,56,21,15,0,4,0,0,2
2546,31878,7,1,44,70,23,4,5,10,5,23
3283,70932,57,1,49,909,200,193,100,46,185,185
3138,91249,84,0,65,1676,1324,27,119,71,108,27
4994,77598,53,0,78,1735,1193,33,281,129,66,33
7966,80982,48,1,62,1191,505,137,401,104,22,22
3112,22701,2,1,44,24,2,4,9,0,4,5
10872,55212,65,1,52,1182,1103,0,45,0,0,34
2181,70617,45,0,51,1280,353,61,753,40,46,27
1867,64849,42,0,64,1336,652,48,350,94,84,108
1518,62694,29,1,56,749,379,6,157,25,91,91
5734,61917,83,1,47,91,46,4,36,2,2,1
2878,67472,93,1,74,414,162,31,127,8,17,69
1458,21059,40,1,39,44,8,3,19,3,3,8
7007,29543,47,1,53,63,17,3,18,3,4,18
6200,75903,50,1,70,901,340,108,185,130,38,100
1403,34984,40,1,46,38,8,4,15,3,5,3
4827,54998,3,1,65,455,154,22,202,39,30,8
6250,54356,62,1,72,775,710,15,30,20,0,0
9291,34242,25,1,62,15,8,2,4,0,0,1
2478,25410,48,1,48,38,2,2,4,13,13,4
1139,73356,56,0,37,1512,1050,14,322,0,14,112
5138,28320,68,1,71,43,19,1,14,3,2,4
5393,23763,64,1,44,42,22,0,6,6,2,6
10413,72570,67,0,37,1089,274,83,216,151,141,224
5015,34529,94,1,45,162,68,6,38,3,6,41
10868,70792,82,0,70,1272,344,45,654,104,11,114
10676,63211,3,0,39,1173,145,193,459,205,26,145
2495,83891,24,1,47,816,217,38,350,111,85,15
7842,36065,54,1,53,74,18,7,34,10,2,3
9955,39898,20,1,67,134,69,8,26,12,7,12
6663,51141,96,0,81,157,144,0,7,0,0,6
2162,56939,19,1,45,561,256,34,103,90,29,49
3434,80872,60,0,70,1336,483,72,567,94,12,108
7919,72335,2,0,45,2092,1285,105,653,28,21,0
5626,61798,13,0,57,463,338,4,89,11,8,13
6428,76842,37,0,71,1130,605,10,345,84,54,32
8514,29478,59,1,45,20,8,0,7,3,1,1
10448,46998,55,1,65,377,172,41,86,45,6,27
2109,96843,60,0,31,1544,448,71,951,40,17,17
7530,56551,48,1,71,138,67,4,32,17,2,16
8925,70053,38,1,56,1012,512,53,98,81,179,89
3009,71670,8,0,59,1766,1462,16,128,0,0,160
6355,44359,19,1,43,45,20,0,14,7,3,1
3517,40887,32,1,69,161,50,4,44,10,10,43
1158,48877,27,1,55,144,102,1,15,2,0,24
6203,74485,58,0,74,1734,499,149,815,173,49,49
7165,64474,59,1,49,823,381,35,172,56,86,93
3595,77226,29,1,58,1138,631,43,239,128,76,21
8537,72643,60,0,72,1429,526,80,553,123,94,53
4331,85738,41,0,43,1371,913,26,376,17,26,13
6281,55686,27,1,55,982,673,0,199,37,47,26
4338,39062,28,1,38,44,23,0,9,0,0,12
2452,34600,8,1,50,318,199,33,60,8,3,15
9507,40794,18,1,46,434,261,23,73,4,23,50
8360,54690,76,1,50,198,111,16,37,7,9,18
10311,4428,0,1,52,359,16,4,12,2,4,321
5117,32632,32,0,58,576,63,151,137,153,19,53
4867,38236,2,1,53,88,58,0,18,2,0,10
9289,36781,16,1,42,63,29,1,17,0,3,13
10913,31385,56,1,37,27,3,2,12,0,1,9
3032,24570,97,1,37,193,28,34,62,11,14,44
8524,25509,15,1,47,101,40,3,30,10,7,11
3334,94642,35,0,70,2211,879,143,797,106,143,143
4470,58646,3,1,59,140,62,1,44,6,5,22
1406,53201,49,1,46,415,280,7,81,20,0,27
8619,21994,4,1,64,22,9,0,6,3,1,3
10821,57113,45,1,43,263,182,4,33,0,2,42
4552,51373,37,0,30,393,83,2,101,64,26,117
898,23477,39,1,35,147,38,15,54,3,8,29
9797,58116,38,1,65,443,228,19,130,4,11,51
10949,72968,8,0,58,1958,1092,37,592,145,37,55
8212,39791,89,1,50,174,85,15,27,13,13,21
6248,91712,47,0,74,2217,1276,24,746,94,29,48
10164,94472,75,1,63,1691,1017,33,417,108,100,16
4547,13672,86,1,61,25,6,2,9,2,1,5
6815,96547,4,0,41,809,448,21,125,52,101,62
4122,79205,73,0,46,895,504,23,117,179,28,44
10841,56559,46,1,46,484,226,22,133,41,31,31
5370,32644,38,1,48,413,239,3,141,0,7,23
176,67506,73,1,41,331,90,38,67,33,36,67
4860,24206,66,1,51,25,7,2,8,3,2,3
10757,28420,36,1,54,13,4,2,5,2,0,0
4023,22979,29,1,51,115,16,17,19,20,21,22
6679,33279,29,0,55,16,10,3,3,0,0,0
9923,46423,6,1,49,92,68,0,16,0,0,8
7181,30368,97,1,44,52,35,0,13,2,0,2
3599,63684,61,1,51,1464,575,80,428,208,93,80
405,41638,68,1,57,441,315,0,31,4,0,91
6870,68805,73,1,62,283,182,2,49,17,13,20
832,65814,90,1,55,747,561,14,113,10,14,35
2002,71964,81,0,63,1870,587,51,932,180,34,86
3657,39146,1,1,35,165,94,1,33,13,12,12
500,96876,79,0,44,1941,908,43,735,40,194,21
1951,34445,92,0,40,839,228,122,122,208,129,30
3262,68281,31,0,63,1655,995,112,417,42,48,41
4102,37284,46,1,46,23,11,1,2,2,1,6
7042,36790,14,0,38,66,3,3,14,15,21,10
10598,27943,89,1,54,37,12,1,16,4,1,3
255,22263,31,1,70,21,17,0,2,0,0,2
2375,30261,75,1,49,22,8,0,5,0,3,6
9829,28587,42,1,43,78,22,4,17,12,10,13
6214,43815,53,1,39,79,14,10,29,4,7,15
4954,48195,53,1,65,265,106,27,68,52,7,5
7861,77027,23,1,69,1175,820,57,242,45,0,11
4837,71322,57,1,56,1305,753,43,226,69,10,204
9423,32765,49,1,42,46,13,3,17,7,3,3
4198,29672,6,1,56,25,9,1,3,0,4,8
153,23272,29,0,68,46,19,3,6,4,2,12
9323,49912,5,1,72,874,520,8,223,32,49,42
10001,7500,98,1,36,100,5,17,17,13,14,34
3945,68117,80,1,74,930,618,44,215,0,17,36
3799,67225,4,1,66,868,315,35,322,46,7,143
8625,17649,70,1,45,45,15,1,23,0,5,1
3491,55914,32,1,46,1260,384,60,364,119,101,232
983,40059,82,1,37,414,110,29,92,28,10,145
9119,60905,27,1,71,392,208,17,76,36,17,38
4786,75330,94,1,44,1109,555,82,257,93,61,61
5872,60689,23,1,70,639,240,90,216,63,6,24
6568,38680,97,1,37,79,11,0,36,15,5,12
5628,61416,25,0,39,1665,848,154,323,201,61,78
5631,49767,92,0,30,692,202,47,197,55,42,149
4974,83273,98,1,51,1392,433,89,650,16,102,102
8416,29009,19,1,40,44,6,6,15,10,5,2
5454,45057,80,1,42,50,37,0,7,3,0,3
4095,37150,80,1,50,467,167,37,64,49,34,116
5474,43020,79,1,51,223,45,7,99,4,25,43
4268,53154,50,1,62,158,129,0,21,0,1,7
10701,65308,60,0,48,1211,713,0,264,120,80,34
3507,76467,44,1,51,1575,676,161,426,210,44,58
2079,81044,0,0,74,1208,450,26,535,73,98,26
626,32871,28,1,70,43,22,2,12,0,2,5
4426,55801,35,1,46,527,367,4,51,6,4,95
2591,76320,49,1,62,932,526,35,214,69,53,35
10509,36927,46,1,66,71,51,0,16,0,0,4
6382,48794,97,1,68,54,25,0,11,3,0,15
6673,23478,51,0,56,129,28,6,27,12,17,39
7441,71128,80,1,48,1615,958,159,447,20,0,31
1071,70179,10,1,45,1034,532,88,168,69,44,133
10061,59462,29,1,71,1088,724,17,143,0,8,196
7187,NA,52,1,52,721,375,42,48,94,66,96
8775,38361,74,1,52,137,39,0,56,20,8,14
1612,NA,82,1,40,47,23,0,15,0,2,7
2345,70038,54,0,39,1244,587,54,348,71,54,130
322,42554,93,1,43,41,29,1,11,0,0,0
10897,67445,63,1,47,1174,757,80,217,29,80,11
123,67046,92,1,70,993,544,35,133,23,151,107
6103,42192,40,0,73,100,40,15,15,17,6,7
7899,77610,70,1,69,1680,1245,33,332,21,33,16
10500,31761,96,1,37,98,19,1,20,16,14,28
1655,34350,81,1,42,48,16,3,15,2,1,11
2406,54591,63,1,72,519,376,4,94,12,9,24
2712,71866,85,1,65,715,184,178,178,103,39,33
5517,25293,51,1,52,37,15,0,11,0,2,9
10643,42000,23,0,34,653,124,83,267,85,59,35
2254,69520,95,0,38,1455,627,120,414,121,80,93
10281,64713,11,1,51,602,180,60,241,13,54,54
6958,27889,42,1,44,26,14,0,4,0,0,8
954,22123,77,0,61,102,3,3,24,34,7,31
5079,NA,82,1,50,97,71,1,16,0,0,9
10339,NA,83,1,67,207,161,0,22,0,0,24
4643,27803,40,1,48,176,8,26,46,38,9,49
3117,NA,95,1,66,450,264,0,21,12,6,147
6497,51651,32,1,61,433,293,6,23,13,6,92
5396,68487,48,0,33,1366,758,12,385,33,89,89
5250,NA,75,0,78,1564,532,126,490,164,126,126
1052,56796,24,1,52,1001,656,38,161,62,47,37
2802,87000,61,0,29,961,196,25,607,67,17,49
6343,79823,6,1,62,1518,835,73,380,114,73,43
6507,30828,16,1,41,56,16,11,15,2,0,12
7901,34109,39,1,50,22,9,1,5,2,1,4
4865,53367,2,1,47,400,229,7,140,10,3,11
2686,22390,49,0,52,26,0,1,4,15,1,5
3107,71322,31,1,45,350,121,24,124,24,15,42
7734,79244,58,0,28,1216,471,102,125,212,61,245
1146,49912,5,1,72,874,520,8,223,32,49,42
11031,48699,90,1,71,40,26,1,10,2,0,1
7428,80144,47,0,46,1367,240,132,445,250,192,108
975,54252,25,1,65,264,178,4,26,8,4,44
1103,81929,60,1,45,2053,1486,55,278,49,0,185
3422,76068,67,1,46,1376,1115,12,128,33,12,76
1055,53204,40,1,45,45,29,0,8,2,0,6
6544,67911,63,1,72,976,529,0,356,63,28,0
1241,14796,1,1,37,51,13,3,8,7,4,16
2909,78128,89,1,47,1264,934,24,230,16,24,36
5802,14188,40,0,49,75,2,7,11,16,12,27
1407,20425,5,1,35,57,4,12,5,3,16,17
6183,58646,3,1,59,140,62,1,44,6,5,22
340,72967,1,1,51,497,158,35,179,0,0,125
5991,48150,24,1,72,266,173,2,39,3,2,47
3104,82332,89,0,60,2006,830,59,968,51,79,19
9729,58275,48,1,66,615,189,10,253,56,43,64
1008,44953,31,0,40,1021,728,17,133,11,8,124
11091,34587,68,1,68,22,7,2,9,2,0,2
3969,43018,46,1,47,133,35,4,17,7,6,64
1916,45736,92,1,67,437,188,3,180,20,3,43
9907,66476,80,1,52,1013,742,28,152,25,9,57
87,27733,16,1,40,57,0,7,5,26,2,17
8659,69805,50,1,69,1038,750,71,174,13,10,20
6262,72217,93,0,59,1573,816,42,450,55,56,154
6147,25818,51,1,50,28,5,2,8,2,2,9
8832,37509,24,1,45,123,37,5,56,12,8,5
10067,25176,79,1,45,13,4,0,4,0,0,5
7532,43586,26,1,41,132,99,2,11,4,0,16
